"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "Gene"
"NCAL1" -0.169650324478289 4.184162960086 -1.96927331051795 0.0541369348856198 0.100495595144033 -5.09030202955462 "NCAL1"
"FRK" -0.169647121169668 1.45627622253841 -2.17234005618769 0.0343041485571059 0.0689382718827921 -4.69752547634019 "FRK"
"DNAJC21" 0.169639257910395 6.83266677023556 2.54567143941406 0.013838314802236 0.0322796956796612 -3.89323831547405 "DNAJC21"
"SNRPA1" -0.169592983125398 6.24534154308275 -3.1880539994694 0.00239942348733143 0.00744364523734592 -2.28610886226313 "SNRPA1"
"MRTFA" 0.169565193928975 5.99440958600203 2.22598240989036 0.0302721818015563 0.0622230333844562 -4.58837112184802 "MRTFA"
"LINC01013" -0.169537954874996 2.88677645100864 -0.918908327845734 0.36228932256855 0.473386723317633 -6.55725313966063 "LINC01013"
"STK38" 0.169517911838896 6.16451250567342 3.89224516229917 0.000278554952240035 0.00119485671564095 -0.25476062615945 "STK38"
"FBXW4" 0.169514202659989 3.04773722733388 2.49688049822774 0.0156579018085735 0.0356579108413733 -4.00413142427753 "FBXW4"
"HAPSTR1" 0.169448312191265 6.85544306754414 4.26141332104511 8.32986330802315e-05 0.000433373221166136 0.90032703852112 "HAPSTR1"
"MRPL41" 0.169404592331105 5.5257542021929 2.05297811540249 0.045004334636579 0.0864159755775595 -4.93236798844799 "MRPL41"
"CNIH1" 0.169400686006998 7.10358801844073 3.33746375716912 0.00154782432123599 0.00514998978099712 -1.87647193112589 "CNIH1"
"PTPN4" 0.169399962892592 5.44722382331643 3.32098408919718 0.00162535604717243 0.00537743271711008 -1.92226047270162 "PTPN4"
"DUT-AS1" 0.169339495628028 3.58578123576717 2.15937134136416 0.0353470827140669 0.0707463767763083 -4.72358137310585 "DUT-AS1"
"ESRRA" 0.169337876988646 5.10942326455867 3.82856187712837 0.000341347603163214 0.00142218449626764 -0.448314309441318 "ESRRA"
"CTSH" 0.169319440766134 3.31419225780478 2.62328990526169 0.0113361275943633 0.0273859104622149 -3.7133887142848 "CTSH"
"TRAF3IP1" 0.169242197613085 5.27530946672888 3.96473726720977 0.000220600834937863 0.000984028454808655 -0.0322994191334578 "TRAF3IP1"
"NR1D2" -0.16921902871733 6.50046384005538 -2.01213071316005 0.0492793423664359 0.0928699706627547 -5.01014288113687 "NR1D2"
"SIPA1L3" 0.169183950297263 3.98382064259019 2.03496748112689 0.0468479895555841 0.0892146847262263 -4.9668254839789 "SIPA1L3"
"UQCRQ" 0.169165811440948 7.03645566715862 3.0238637065911 0.00383521947612069 0.0110778070846262 -2.72150405229001 "UQCRQ"
"DPH2" 0.169153670836556 6.65090006620282 2.47180159801206 0.0166750644737711 0.0375712391934149 -4.06047312338141 "DPH2"
"ACAD9" 0.169151863478058 6.289121051407 3.56692288804259 0.000773677457276373 0.00285305348578789 -1.22402367104639 "ACAD9"
"GALNT1" 0.169150147232678 6.4273947563126 2.55621278088062 0.0134713340058666 0.0315456726699701 -3.869059266762 "GALNT1"
"CARD19" 0.16914210075602 4.32641904665839 3.36915664630405 0.00140845816172048 0.0047614243217928 -1.78800047094425 "CARD19"
"IFT52" 0.169112590930574 5.48815610324692 3.07955485234526 0.00327621232024445 0.00967863596060587 -2.5756093418707 "IFT52"
"GON4L" -0.169030860701882 6.85723466164773 -3.50293371236518 0.000940963475397539 0.00336314466074824 -1.40870278021943 "GON4L"
"NLGN2" -0.169002416229708 6.25201337340022 -1.45705998197527 0.150974711049565 0.234599464991009 -5.92908081461069 "NLGN2"
"FBL" 0.168984416649148 7.59079317801381 2.63970386327352 0.0108630117622472 0.0264737067227428 -3.67482267483823 "FBL"
"GALC" -0.168960527886394 4.78006821012774 -2.09706861257005 0.0407544317300295 0.0796219633046635 -4.84692638528761 "GALC"
"SLC7A6OS" -0.168937061898727 6.61450317255446 -3.06738571015757 0.0033914197208212 0.00997832856280794 -2.60764764490725 "SLC7A6OS"
"TAF1B" -0.168926595218438 5.87338600215353 -4.00777094888078 0.000191899882154302 0.000878612119663556 0.100807691606362 "TAF1B"
"RAB28" 0.168861440535363 4.74692377055586 3.12229213389537 0.00290000910536427 0.00870645274247103 -2.46239762850169 "RAB28"
"WDR6" -0.168827381993964 7.95035825596394 -2.79770448427613 0.00714965424083948 0.0185985566269278 -3.29429683416338 "WDR6"
"TOR1B" 0.168823825219872 6.10056513473616 3.99663382651066 0.000198961164832045 0.000903383230278102 0.0662859175921833 "TOR1B"
"NUP62" -0.168772607765552 7.37704719667645 -3.74061525180871 0.000450811996814835 0.00180014810123016 -0.712632715592327 "NUP62"
"MRPS34" 0.168741337576282 6.83476954006636 2.41492912223783 0.01920599337531 0.0423922333415213 -4.18656567865907 "MRPS34"
"TOMM20" 0.168656508031009 7.40299591927444 3.16701772823376 0.00254995816095483 0.00786065211649246 -2.3427731859491 "TOMM20"
"PHYKPL" 0.168652896000479 4.40631675867439 3.04390752038681 0.00362448325934665 0.0105616662718596 -2.66920967484713 "PHYKPL"
"ELAC1" -0.16864717986883 3.21308139212121 -2.20289569462883 0.0319531480581698 0.0649772620592598 -4.6356206238192 "ELAC1"
"FARS2" 0.168596700759137 4.33026614394059 3.39012575196604 0.00132287952542116 0.00450251627477282 -1.729168419182 "FARS2"
"TTBK2-AS1" -0.168581999468221 3.35243302434672 -2.1849901160975 0.0333129895026918 0.0672936735109039 -4.67198425404441 "TTBK2-AS1"
"CRLF1" 0.168576729762014 1.71339915142674 1.58828452485371 0.118145508967212 0.19169564686737 -5.73575132112396 "CRLF1"
"CLN5" -0.168507827353055 4.90503788499171 -2.27277693741161 0.0271029795792037 0.0566931108007529 -4.49135320957775 "CLN5"
"ARFGAP1" 0.168468495423483 7.59569258328167 3.16490666979942 0.00256554557238729 0.00790071420587448 -2.34844557447255 "ARFGAP1"
"CAD" -0.168415765931233 8.61617127350929 -2.5752254996825 0.0128317199344256 0.030296771461824 -3.82525251416915 "CAD"
"SAC3D1" 0.168365997020034 5.90534992802317 2.12285555272355 0.038434491392324 0.0757447677002894 -4.79624300703311 "SAC3D1"
"NAALAD2" -0.168307071094945 2.85527061853712 -2.00840797424632 0.0496858408874483 0.0935493020877617 -5.01716456774657 "NAALAD2"
"FAM53C" -0.168286991490313 7.13355444779411 -1.89714819298504 0.0632396637194563 0.114371600038376 -5.22182844141293 "FAM53C"
"RECK" 0.168270195664226 3.8334871386171 2.56927826042091 0.0130287602653792 0.0307144271092789 -3.83898253350369 "RECK"
"NUP107" 0.168228164601802 7.14142403675309 2.98160130733881 0.00431760181434717 0.0122420725705565 -2.83096708722388 "NUP107"
"RNF141" -0.168224088138318 5.62264892951706 -2.38219864346244 0.0208143738929174 0.0453594155868705 -4.2580672269289 "RNF141"
"NFATC2IP" 0.168204681024649 6.0251586661559 2.90524381634016 0.00533532445382996 0.0145557677213549 -3.02594581815274 "NFATC2IP"
"TRIM16L" 0.168159078056671 5.89711275914736 2.13500098282613 0.0373823859365016 0.0740302365208895 -4.77219077433436 "TRIM16L"
"IPO11" 0.168141264018342 5.90769599755677 2.65922730040549 0.0103237996602613 0.0253419357602429 -3.62871087369146 "IPO11"
"SRRD" 0.168123139721224 6.89860030455427 3.44185165583042 0.00113237782622065 0.00394327458331263 -1.58304767840133 "SRRD"
"SZT2" -0.16811178074775 6.54606364442589 -2.32568438966858 0.0238774576599021 0.0508532302065151 -4.37966932728303 "SZT2"
"FAM219A" 0.168049800654547 5.84519861737652 2.2651143310852 0.0276008839743354 0.0575077362151068 -4.50735372184756 "FAM219A"
"DIS3" -0.168014803472489 6.54905992759068 -2.34715496686263 0.0226692924330844 0.0487397780714852 -4.3337495357035 "DIS3"
"ABAT" -0.1680104518996 2.46058329998837 -1.62435217286112 0.110208872757203 0.180960980648188 -5.67995623447153 "ABAT"
"TMEM14B" 0.167991692447461 6.26492369827043 3.27009290620157 0.00188862909626669 0.00606579716327949 -2.06272164989943 "TMEM14B"
"DIRAS1" 0.167942636848149 2.17775108785393 2.0476591603409 0.0455421497434263 0.0871888966844517 -4.94257102529751 "DIRAS1"
"SCRIB" 0.167933019642311 7.58664069914256 2.11939340794046 0.038739103545613 0.0762588164227199 -4.80307810648312 "SCRIB"
"HORMAD1" 0.167932431081708 3.43184411174324 2.4757392827955 0.0165115078512654 0.037253994125103 -4.05165657568762 "HORMAD1"
"MRPS18A" 0.167929958029304 5.93679753758145 4.08216762813775 0.000150574417639096 0.000716727175296166 0.332711039320502 "MRPS18A"
"SCAT1" -0.167924804149678 3.74293277918437 -2.16807030186113 0.0346444941410349 0.0695221050107758 -4.70611839690429 "SCAT1"
"ARID2" -0.16791621376998 6.87198470545644 -2.84214746623589 0.00633991147535049 0.0168259456892055 -3.18429443788568 "ARID2"
"MAST3" -0.167911883706864 4.26528569655145 -2.85895815993452 0.00605639388742733 0.0162013092604699 -3.14235376975016 "MAST3"
"SCARNA2" 0.167882985619981 1.61386052720532 1.75586657185258 0.084864450260648 0.146154776292699 -5.46697460500105 "SCARNA2"
"SNHG8" -0.167834813807825 7.27353417005965 -2.33910240446716 0.0231158639679696 0.0494905128317046 -4.35101195923974 "SNHG8"
"RFX7" -0.167786597820791 5.67348023678092 -2.69141886150378 0.00948795338502615 0.0235700940171917 -3.55211350460448 "RFX7"
"CIAPIN1" 0.167773140452868 6.41174142440595 3.97587434563747 0.00021279886096026 0.000955831347849122 0.00207471463630871 "CIAPIN1"
"TDG" 0.167741065864642 5.83415355955472 2.87158158469573 0.00585126575458301 0.0157693228457768 -3.11074099322683 "TDG"
"CCDC97" -0.167739309830954 4.85914130542369 -2.05646383517314 0.0446548777816783 0.0858801820765757 -4.92566930843794 "CCDC97"
"MADCAM1-AS1" 0.167726344622454 2.82563415621307 3.20597225950474 0.00227783734442421 0.00712743793094928 -2.23764348359914 "MADCAM1-AS1"
"TMED7" 0.167687266216601 7.27457290706613 2.0484597544619 0.0454608449503399 0.0870868683897887 -4.94103673533028 "TMED7"
"HSD17B7" 0.16765800017217 3.91719576829853 3.04214008069349 0.00364262122452016 0.0106069163880189 -2.67383067487004 "HSD17B7"
"MYO9B" -0.167594732800203 7.26811511805886 -2.89907877842069 0.00542653850709363 0.0147715707799122 -3.04152918037628 "MYO9B"
"C9orf72" -0.167573363959817 4.48656777459534 -2.10295188265131 0.0402146522611823 0.0787116159944772 -4.83540908062268 "C9orf72"
"AP5B1" -0.167572353006009 6.09669678224796 -2.7471086182665 0.0081871106837971 0.0208961521115332 -3.41796026757284 "AP5B1"
"S100A11" -0.167569371089267 6.07549285178859 -1.33859124521271 0.18639377851865 0.277890404183574 -6.09037713383532 "S100A11"
"SIRT5" -0.167533680094114 4.26099664625791 -3.51283057682158 0.000913009121955046 0.00327860607839864 -1.38027440969871 "SIRT5"
"C1orf74" -0.167495240875271 4.32192909509078 -2.41754287188808 0.0190824993973626 0.0421847344842486 -4.18082206971834 "C1orf74"
"TMED1" 0.16747720415977 5.98768682240849 3.61566624321186 0.000665713084251638 0.0025165440367169 -1.08197890599956 "TMED1"
"PDCD6-AHRR" 0.167463561756291 5.08795595608811 3.69508884338954 0.000519997527276663 0.00202923835044445 -0.848063472171845 "PDCD6-AHRR"
"RAB33B-AS1" 0.167320899437085 3.29115757448295 1.60002746646889 0.115512339640454 0.188081883359487 -5.71771025890286 "RAB33B-AS1"
"RNF121" 0.167316734332787 5.92067587686224 5.12686072828725 4.20553432417027e-06 3.47469451783581e-05 3.7879818658465 "RNF121"
"TTLL7" -0.167313737941072 1.89216546601277 -1.00682061423453 0.318576485849477 0.426973582025888 -6.4732254071562 "TTLL7"
"CTSL" 0.167305407499977 7.03093437278611 3.21605868110767 0.00221197190771639 0.00695489194451331 -2.21028127154968 "CTSL"
"BRCC3" 0.167238461767968 6.26306214185416 2.61550730435369 0.0115669631335921 0.0278332903342849 -3.73160999304631 "BRCC3"
"KIF5B" 0.16723522677492 8.83235141582516 3.7099887986449 0.000496304401281379 0.00195428872251418 -0.803846082816078 "KIF5B"
"ACAD8" -0.167209258485837 4.12479327273513 -2.9318851513221 0.00495728971372431 0.0137239836683015 -2.95832982049671 "ACAD8"
"SUN1" -0.167131163350764 7.33904610086491 -2.60374057398064 0.0119241215834936 0.0285549204523686 -3.75908002927649 "SUN1"
"SLC6A17" -0.167094908185668 3.39790103503695 -1.77192740648356 0.0821308571117451 0.142269135741119 -5.43995123237013 "SLC6A17"
"PRKCQ-AS1" 0.167090820212454 4.06341441593094 2.6109122247229 0.0117052609254655 0.0281272230514387 -3.74234880516499 "PRKCQ-AS1"
"PPARA" -0.167079876136072 2.31961366057529 -2.37636858799008 0.0211132128331578 0.0459449733226908 -4.27072092908598 "PPARA"
"QSOX1" 0.167062951165406 7.31671356083477 2.43559761281959 0.0182487714262921 0.0405953607339715 -4.14101191764482 "QSOX1"
"UTS2" -0.167060889597188 2.35632593838978 -2.39998119579071 0.0199261486098511 0.043775784957149 -4.21931745228171 "UTS2"
"GAPDHS" 0.167042025948363 3.9317315016 1.91992208701883 0.060234162630765 0.109700659092321 -5.18075861819635 "GAPDHS"
"C1R" -0.167035312959494 3.9074189299153 -1.03526181686004 0.305227623376534 0.413988907908558 -6.44445936097481 "C1R"
"B4GALT3" 0.166976874296314 6.28093758385616 4.06200114649439 0.000160836331344026 0.000756271100665322 0.269629243825997 "B4GALT3"
"ARAP3" -0.166943932333105 4.7825632661985 -2.63323357424117 0.0110473143680146 0.0268423986287982 -3.69004723094736 "ARAP3"
"ZNF248" 0.166851332738084 4.90953270377128 2.76269644862204 0.00785358406530001 0.0201249123085383 -3.38004083832537 "ZNF248"
"STEAP3-AS1" 0.166847106640998 3.69648142111346 2.2319505211562 0.0298505495075916 0.0615119045699694 -4.57609033605894 "STEAP3-AS1"
"PGM1" -0.166767495373739 5.79873339689668 -2.46475759691519 0.01697129832891 0.0381502273034207 -4.07621702770232 "PGM1"
"KRAS" 0.166726438982778 6.99585116412759 2.51345549044121 0.0150168029104921 0.0344099796116969 -3.96664839734401 "KRAS"
"OST4" -0.166698468919073 6.23151540445085 -2.70212844401913 0.00922394210550067 0.0230551289150606 -3.52647586552586 "OST4"
"MKRN3" -0.16669745451377 5.22891923162156 -1.98471350758026 0.0523414868565189 0.0976706362779122 -5.06159429962747 "MKRN3"
"COMMD4" 0.166597291202471 6.03898063799969 3.14965958327267 0.00268081383785448 0.008189510208576 -2.38933781079373 "COMMD4"
"TTK" 0.166578685857861 6.95907566494611 2.1032633356708 0.0401862515774458 0.0786757646471265 -4.83479860859882 "TTK"
"KANSL1L" 0.166569704103429 5.18700442373975 2.10472113391756 0.0400535507466041 0.07849157180698 -4.83194019555974 "KANSL1L"
"VEZF1" -0.166499654471015 7.5379192917138 -3.70613389956216 0.000502333067646443 0.00197420295196532 -0.815295948624921 "VEZF1"
"DESI2" 0.166478090760378 6.78809257386787 2.70524923535218 0.00914828694998052 0.0229271186508451 -3.5189905174655 "DESI2"
"LSM12" 0.166458955589462 4.01008832389061 2.46973548252955 0.0167614669754935 0.0377481236871917 -4.06509474680594 "LSM12"
"MDH2" 0.16643064016484 8.17275534334162 3.4756241994867 0.00102239084645123 0.0036160256300675 -1.4868890902701 "MDH2"
"ATP11A" -0.166400539233887 6.73839790400767 -2.85607067501065 0.0061042416535367 0.0162998088383797 -3.14957057894877 "ATP11A"
"MICOS13" 0.166382731270943 4.40019806586144 2.79868938306472 0.00713071967276878 0.01856117959646 -3.29187296049461 "MICOS13"
"NRIP1" -0.166377409762102 5.99582184931032 -1.86098329751424 0.068273905139144 0.121913698668443 -5.28616741906567 "NRIP1"
"COLGALT1" 0.166316632838232 7.54190439922227 2.1261047031874 0.0381505256201284 0.0752702895870354 -4.7898198610175 "COLGALT1"
"ZNF570" 0.166175079463677 2.90513104741841 2.1722519953926 0.0343111381766738 0.0689382718827921 -4.69770284221669 "ZNF570"
"CHST3" -0.166169719191618 6.71906564680764 -2.08994574540278 0.0414163829960318 0.0806954450609695 -4.86083383044487 "CHST3"
"HLA-B" 0.166162614166685 1.59737054423144 1.87534735025003 0.0662352051228269 0.118959989171263 -5.26074278510272 "HLA-B"
"DUSP19" 0.16609822126308 2.97489949162038 2.04106019842357 0.0462171236218213 0.0882601530193403 -4.95519804697515 "DUSP19"
"PAXIP1-AS2" -0.166097323055118 2.94820514769079 -3.14105772626273 0.00274797337966964 0.00835282536517229 -2.41234825946321 "PAXIP1-AS2"
"RBBP5" -0.166083125333201 6.284927271819 -3.96910814971588 0.000217506490390398 0.000974106371763092 -0.0188150559338416 "RBBP5"
"NBPF14" -0.166052233965869 3.3573217414604 -2.17370400133102 0.0341960482571446 0.0687472483507878 -4.69477754658746 "NBPF14"
"BSDC1" 0.166041409415143 6.55626627766516 2.52860998391968 0.0144515531290428 0.0333781610622493 -3.93220727406213 "BSDC1"
"PPP2R2C" 0.166014694358861 6.31257776762799 3.18842310669763 0.00239685839213096 0.00744326154622792 -2.28511234985421 "PPP2R2C"
"CSRP1" -0.166008024234051 7.26718463767814 -2.70383451300611 0.00918251222559931 0.0229902960225691 -3.52238459750106 "CSRP1"
"RB1CC1" 0.165993139010176 6.6085660853478 2.78971705541817 0.00730493443645441 0.0189257861594564 -3.31393082877653 "RB1CC1"
"GOLGA3" -0.165968239483278 7.47184717803159 -2.96259273232794 0.0045525133838894 0.0127747072198342 -2.87984391218487 "GOLGA3"
"PNO1" 0.165918753075628 6.33499395581987 3.42261306591273 0.00119996744989092 0.00414197652177179 -1.63755925244455 "PNO1"
"FH" 0.165810249576572 6.90536861308502 3.37704170037742 0.0013756797446785 0.00466400180326782 -1.76590528312776 "FH"
"ARHGAP1" -0.165699822318855 6.13355235187138 -2.32520232947365 0.0239052306697868 0.0508946033551066 -4.38069638658411 "ARHGAP1"
"DHX38" -0.165650604020615 7.04657640082676 -3.1733961569346 0.00250340106128729 0.00772494330526279 -2.32561881644948 "DHX38"
"IMP4" 0.16563584318475 7.43174887147329 2.887645708577 0.00559953720484086 0.0151753137879585 -3.07036500164245 "IMP4"
"USP24" -0.165532193559475 7.4725911003398 -2.31227500156941 0.0246608393085777 0.0522479039902893 -4.40817416597487 "USP24"
"UBE2D2" 0.165527530058481 7.31636888809855 4.04824561717871 0.000168220674702975 0.000787505231478993 0.226694714165787 "UBE2D2"
"COL5A3" 0.165493859664187 2.46407654930574 0.948766856473 0.347027413326981 0.456871348971448 -6.52954503966357 "COL5A3"
"NFYC" -0.165474579319265 6.68739458097284 -4.33964939815356 6.41217398382749e-05 0.000349091347021322 1.1518102776551 "NFYC"
"TCF20" 0.165459918889877 3.84562607265102 3.62585681620115 0.000645038136880194 0.0024490162139645 -1.05213526338489 "TCF20"
"NRDC" 0.165447530585097 7.95378685199939 3.81042391963347 0.000361591446572565 0.00149579636735157 -0.503113080266206 "NRDC"
"PXMP4" 0.165444100502771 3.38712078387629 2.48534247400662 0.0161186862222891 0.0365095428084723 -4.03010830929331 "PXMP4"
"CTDSPL2-DT" 0.16537529932709 4.12355731217667 2.21470827167803 0.0310830495264046 0.0635683026957075 -4.61149594680008 "CTDSPL2-DT"
"MRPL40" 0.165358277647418 6.2108219233006 4.26332607429621 8.27693684963804e-05 0.000431355747356136 0.906449159663951 "MRPL40"
"VPS26C" -0.165344826585487 5.23308202705269 -2.52124606254792 0.0147237667594703 0.0338721629186456 -3.94896330717478 "VPS26C"
"CSPG4" 0.165331543964152 1.8621842995349 2.55240018097077 0.0136030308057156 0.0317794943823184 -3.87781335790816 "CSPG4"
"RPLP1" 0.165319106735625 9.77150768986366 1.71621250015708 0.0919389414825369 0.156264166045928 -5.53275587609087 "RPLP1"
"TRPM2" 0.165294793251082 1.55148926337363 2.12672413872231 0.0380965975371951 0.0752125638604653 -4.78859437904217 "TRPM2"
"PROS1" -0.165272339150789 3.27901527936295 -1.36948515341063 0.176598531762072 0.266504033515465 -6.04954012009677 "PROS1"
"MARCHF7" -0.165123854489973 7.56352384028826 -2.34964374892867 0.0225328398347514 0.0484891444829352 -4.32840455830876 "MARCHF7"
"STIMATE" 0.165074968372307 5.11337293144164 2.67093145390206 0.0100124028661918 0.024666919788527 -3.60094287770275 "STIMATE"
"INTS3" -0.165048530541481 5.74722975996316 -3.01336675663087 0.00395009655676238 0.0113611857334239 -2.74879361356493 "INTS3"
